track_id,track_name,artist_name,release_year,duration_ms
6nat4Z7iRKWVk1qngQqI0Q,Perfectly Wrong,Shawn Mendes,2018.0,212773.0
6O56OHJcTUygLlj5a5C0nU,Own Worst Enemy,Southall,2015.0,198840.0
6Oexp3W6bv5LBzsS171iqN,Without Your Love,Chris Stapleton,2017.0,231333.0
6oOw2hCycpSLjHg9pVZYQ9,Through Inferno,The Wise Man's Fear,2021.0,244500.0
6pD0ufEQq0xdHSsRbg9LBK,un x100to,"Grupo Frontera, Bad Bunny",2023.0,194563.0
6PNvv1dmDbOWrAYwEcuKBX,Criminal,Fiona Apple,1996.0,341533.0
6ryWqJhO2KDLdixb7uGKyb,Die Another Day,Noctura,2011.0,238613.0
6s0O8DpMFCzUWfFkdU6yAP,bella,EKKSTACY,2024.0,199466.0
6skRokbpxb1OFXqxzpEQVi,Hearts Burst into Fire,Bullet For My Valentine,2008.0,297946.0
6sSxm01OMK2yfX7bfTiFXl,BURIED ALIVE,Our Last Night,2021.0,213774.0
6tcHiMVFJ2mSL8S0xFZafh,Cloudy Haze,Rein Dayz,2023.0,136000.0
6u4QyCtJYymSgcpz3mdaQo,A Little Too Far,"Charlie Farley, Ryan Miller",2021.0,191695.0
6vYgIluU2BSLAlq1CWycyl,Gouge,"Joshua Travis, Andy Cizek",2020.0,245783.0
70HWkwp0bP68q23n9G34uX,A Grim Disconnect,Extortionist,2024.0,222352.0
71QLNUqy7Iv2rAYLOatUMR,smash.,yeyts.,2020.0,76363.0
72JETKVAqfC7yX09OvfYOm,Save Me from Myself,Kingdom Collapse,2022.0,184636.0
740gNyGWKk98gy8nJLhHrv,Slippin',DMX,1998.0,305466.0
74EiM8EFm5saFo7Tgrdg3r,Times Like These,Five Finger Death Punch,2022.0,209976.0
76LyAumsYiVyQMrjmbXNvI,When Will I See You?,Pouya,2019.0,121600.0
76QZOE3C7tgXHossRyvrye,The One I Love is Gone,"Hazel Dickens, Alice Gerrard",1996.0,191466.0
78aBO5SB8KHgP5WEyDTIas,Australia,Septic meat,2024.0,121000.0
7b6i5vWpG7jEEr4Ba7ai9E,Liberated,Britton,2021.0,196184.0
7Dfy5ldWfkX8XTbpxYEuob,going quietly,Ezekiel,2021.0,214842.0
